tweet,tweet_analytics,date,query,username,display_name,tweet_id
"Human dignity requires treating all people with respect regardless of identity","{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-08-10 18:30:00-06:00,gender_debate,human_dignity,Human Dignity,2430
"Factory farming is animal cruelty and environmental destruction on a massive scale!","{""replies"": 856, ""retweets"": 1712, ""quotes"": 198, ""likes"": 11234, ""views"": 62300}",2024-08-15 08:45:00-06:00,agriculture_debate,factory_farming_critic,End Factory Farming,2431
"Modern agriculture feeds the world efficiently and affordably!","{""replies"": 734, ""retweets"": 1467, ""quotes"": 171, ""likes"": 9890, ""views"": 54600}",2024-08-15 10:15:00-06:00,agriculture_debate,agriculture_defender,Modern Agriculture,2432
"Sustainable farming practices can meet food needs without environmental damage","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-08-15 11:00:00-06:00,agriculture_debate,sustainable_farming,Sustainable Farming,2433
"Organic food is a luxury for the wealthy while GMOs help feed the poor","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-08-15 12:30:00-06:00,agriculture_debate,gmo_benefits,GMO Benefits,2434
"Genetic modification threatens biodiversity and creates corporate seed monopolies","{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-08-15 13:15:00-06:00,agriculture_debate,gmo_dangers,GMO Dangers,2435
"Local food systems build community resilience and reduce environmental impact","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-08-15 14:45:00-06:00,agriculture_debate,local_food,Local Food,2436
"Global food trade prevents famines and allows regional specialization","{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-08-15 15:20:00-06:00,agriculture_debate,global_food_trade,Global Food Trade,2437
"Agricultural subsidies distort markets and favor corporate agribusiness","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-08-15 16:00:00-06:00,agriculture_debate,subsidy_critic,Subsidy Critic,2438
"Farm subsidies protect family farmers from market volatility and natural disasters","{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-08-15 17:30:00-06:00,agriculture_debate,subsidy_defender,Protect Farmers,2439
"Food policy should balance production, nutrition, sustainability, and affordability","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-08-15 18:15:00-06:00,agriculture_debate,food_policy_balance,Balance Food Policy,2440
"Organized religion is the root of most human conflict and oppression!","{""replies"": 1123, ""retweets"": 2245, ""quotes"": 267, ""likes"": 14567, ""views"": 81400}",2024-08-20 09:30:00-06:00,religion_debate,religion_critic,Religion Critic,2441
"Faith communities provide meaning, purpose, and social support to billions!","{""replies"": 1034, ""retweets"": 2067, ""quotes"": 245, ""likes"": 13456, ""views"": 74800}",2024-08-20 11:00:00-06:00,religion_debate,faith_defender,Faith Defender,2442
"Religious freedom includes both freedom to believe and freedom from religion","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-08-20 12:30:00-06:00,religion_debate,religious_freedom_balance,Religious Freedom,2443
"Christianity built Western civilization and its moral foundations","{""replies"": 723, ""retweets"": 1445, ""quotes"": 167, ""likes"": 9234, ""views"": 51000}",2024-08-20 13:15:00-06:00,religion_debate,christian_civilization,Christian Civilization,2444
"Secular humanism provides better moral guidance than ancient religious texts","{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-08-20 14:45:00-06:00,religion_debate,secular_morality,Secular Morality,2445
"Religious plurality enriches society through diverse perspectives and traditions","{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-08-20 15:20:00-06:00,religion_debate,religious_plurality,Religious Plurality,2446
"Separation of church and state protects both religious freedom and democracy","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-08-20 16:00:00-06:00,religion_debate,separation_church_state,Separation Church State,2447
"Religious values should inform public policy and moral decision-making","{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-08-20 17:30:00-06:00,religion_debate,religious_values_policy,Religious Values Policy,2448
"Science and religion can coexist when each stays within appropriate domains","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-08-20 18:15:00-06:00,religion_debate,science_religion_coexist,Science Religion Coexist,2449
"Fundamentalism in any religion threatens peaceful coexistence and human rights","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-08-20 19:45:00-06:00,religion_debate,fundamentalism_threat,Fundamentalism Threat,2450
"Corporate censorship is destroying free speech in America!","{""replies"": 1245, ""retweets"": 2489, ""quotes"": 289, ""likes"": 16789, ""views"": 92300}",2024-08-25 08:15:00-06:00,free_speech_debate,corporate_censorship,Corporate Censorship,2451
"Private companies have the right to set their own community standards!","{""replies"": 1156, ""retweets"": 2312, ""quotes"": 267, ""likes"": 15234, ""views"": 84600}",2024-08-25 09:45:00-06:00,free_speech_debate,private_company_rights,Private Company Rights,2452
"The First Amendment only restricts government, not private platform moderation","{""replies"": 345, ""retweets"": 678, ""quotes"": 76, ""likes"": 4234, ""views"": 24600}",2024-08-25 10:20:00-06:00,free_speech_debate,first_amendment_limits,First Amendment Limits,2453
"Big Tech has monopoly power and should be regulated like public utilities","{""replies"": 723, ""retweets"": 1445, ""quotes"": 167, ""likes"": 9234, ""views"": 51000}",2024-08-25 11:00:00-06:00,free_speech_debate,tech_utility_regulation,Tech Utility Regulation,2454
"Free market competition will solve platform censorship better than regulation","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-08-25 12:30:00-06:00,free_speech_debate,market_competition,Market Competition,2455
"Hate speech causes real harm and should not be protected expression","{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-08-25 13:15:00-06:00,free_speech_debate,hate_speech_harm,Hate Speech Harm,2456
"Free speech includes offensive speech - who decides what's hateful?","{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-08-25 14:45:00-06:00,free_speech_debate,offensive_speech_protection,Protect Offensive Speech,2457
"Misinformation spreads faster than truth and undermines democratic institutions","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-08-25 15:20:00-06:00,free_speech_debate,misinformation_democracy,Misinformation Democracy,2458
"Countering bad speech with more speech works better than censorship","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-08-25 16:00:00-06:00,free_speech_debate,more_speech,More Speech,2459
"Free speech requires both legal protection and cultural commitment to open dialogue","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-08-25 17:30:00-06:00,free_speech_debate,free_speech_culture,Free Speech Culture,2460
