tweet,tweet_analytics,date,query,username,display_name,tweet_id
"Food technology can improve nutrition while reducing resource use","{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-09-30 14:20:00-06:00,alt_protein_debate,food_technology,Food Technology,2536
"Consumer choice should determine the market for protein sources","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-09-30 15:00:00-06:00,alt_protein_debate,consumer_choice_protein,Consumer Choice,2537
"Alternative proteins need better taste and cost competitiveness","{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-09-30 16:30:00-06:00,alt_protein_debate,taste_cost,Taste Cost,2538
"Regulation should ensure food safety for all protein sources equally","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-09-30 17:15:00-06:00,alt_protein_debate,protein_safety,Protein Safety,2539
"Diverse protein sources can coexist in sustainable food systems","{""replies"": 167, ""retweets"": 323, ""quotes"": 37, ""likes"": 2123, ""views"": 12400}",2024-09-30 18:45:00-06:00,alt_protein_debate,diverse_proteins,Diverse Proteins,2540
"Social media is poisoning young minds and destroying mental health!","{""replies"": 1245, ""retweets"": 2489, ""quotes"": 289, ""likes"": 16789, ""views"": 92300}",2024-10-01 09:15:00-06:00,social_media_youth_debate,youth_protection,Youth Protection,2541
"Digital platforms empower young people and expand their opportunities!","{""replies"": 1134, ""retweets"": 2267, ""quotes"": 267, ""likes"": 15234, ""views"": 84200}",2024-10-01 10:45:00-06:00,social_media_youth_debate,youth_empowerment,Youth Empowerment,2542
"Screen time limits and digital wellness education protect developing minds","{""replies"": 345, ""retweets"": 678, ""quotes"": 76, ""likes"": 4234, ""views"": 24600}",2024-10-01 11:20:00-06:00,social_media_youth_debate,digital_wellness_youth,Digital Wellness,2543
"Cyberbullying and online harassment harm vulnerable teenagers","{""replies"": 723, ""retweets"": 1445, ""quotes"": 167, ""likes"": 9234, ""views"": 51000}",2024-10-01 12:00:00-06:00,social_media_youth_debate,cyberbullying,Cyberbullying,2544
"Social media helps isolated teens find community and support","{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-10-01 13:30:00-06:00,social_media_youth_debate,teen_community,Teen Community,2545
"Age verification systems can protect minors from harmful content","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-10-01 14:15:00-06:00,social_media_youth_debate,age_verification,Age Verification,2546
"Parental controls and media literacy empower families to manage technology","{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-10-01 15:45:00-06:00,social_media_youth_debate,parental_controls,Parental Controls,2547
"Teen activism and social movements mobilize through social platforms","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-10-01 16:20:00-06:00,social_media_youth_debate,teen_activism,Teen Activism,2548
"Mental health resources should be integrated into social media platforms","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-10-01 17:00:00-06:00,social_media_youth_debate,mental_health_resources,Mental Health Resources,2549
"Technology design should prioritize user wellbeing over engagement metrics","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-10-01 18:30:00-06:00,social_media_youth_debate,wellbeing_design,Wellbeing Design,2550
"Remote work is the future - office commutes waste time and pollute the environment!","{""replies"": 856, ""retweets"": 1712, ""quotes"": 198, ""likes"": 11234, ""views"": 62300}",2024-10-05 08:45:00-06:00,remote_work_debate,remote_advocate,Remote Advocate,2551
"In-person collaboration drives innovation and builds company culture!","{""replies"": 734, ""retweets"": 1467, ""quotes"": 171, ""likes"": 9890, ""views"": 54600}",2024-10-05 10:15:00-06:00,remote_work_debate,office_defender,Office Defender,2552
"Hybrid work models offer flexibility while maintaining team connection","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-10-05 11:00:00-06:00,remote_work_debate,hybrid_work,Hybrid Work,2553
"Remote work enables global talent access and reduces geographic inequality","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-10-05 12:30:00-06:00,remote_work_debate,global_talent,Global Talent,2554
"Work-from-home isolation hurts mental health and career development","{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-10-05 13:15:00-06:00,remote_work_debate,remote_isolation,Remote Isolation,2555
"Digital tools can facilitate effective remote collaboration and management","{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-10-05 14:45:00-06:00,remote_work_debate,digital_collaboration,Digital Collaboration,2556
"Office real estate costs burden companies and limit business flexibility","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-10-05 15:20:00-06:00,remote_work_debate,office_costs,Office Costs,2557
"Face-to-face interaction builds trust and enables complex problem-solving","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-10-05 16:00:00-06:00,remote_work_debate,face_to_face,Face to Face,2558
"Commute reduction improves work-life balance and environmental sustainability","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-10-05 17:30:00-06:00,remote_work_debate,commute_reduction,Commute Reduction,2559
"Future work arrangements should optimize productivity and employee satisfaction","{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-10-05 18:15:00-06:00,remote_work_debate,optimize_work,Optimize Work,2560
"Nuclear weapons should be abolished before they destroy humanity!","{""replies"": 1067, ""retweets"": 2134, ""quotes"": 245, ""likes"": 14123, ""views"": 78200}",2024-10-10 09:30:00-06:00,nuclear_debate,nuclear_abolition,Nuclear Abolition,2561
"Nuclear deterrence has prevented major power wars for 75+ years!","{""replies"": 945, ""retweets"": 1889, ""quotes"": 217, ""likes"": 12567, ""views"": 69400}",2024-10-10 11:00:00-06:00,nuclear_debate,nuclear_deterrence,Nuclear Deterrence,2562
"Nuclear arms control treaties reduce risks while maintaining stability","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-10-10 12:30:00-06:00,nuclear_debate,arms_control,Arms Control,2563
"Nuclear proliferation increases the risk of weapons reaching terrorists","{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-10-10 13:15:00-06:00,nuclear_debate,proliferation_risk,Proliferation Risk,2564
"Nuclear modernization maintains credible deterrence against threats","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-10-10 14:45:00-06:00,nuclear_debate,nuclear_modernization,Nuclear Modernization,2565
"No-first-use policies reduce nuclear escalation risks in conflicts","{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-10-10 15:20:00-06:00,nuclear_debate,no_first_use,No First Use,2566
"Extended deterrence protects allies without nuclear weapons","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-10-10 16:00:00-06:00,nuclear_debate,extended_deterrence,Extended Deterrence,2567
"Nuclear accidents and miscalculations pose existential risks to humanity","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-10-10 17:30:00-06:00,nuclear_debate,nuclear_accidents,Nuclear Accidents,2568
"Missile defense systems can reduce nuclear threats and protect populations","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-10-10 18:15:00-06:00,nuclear_debate,missile_defense,Missile Defense,2569
"Disarmament verification requires international cooperation and transparency","{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-10-10 19:45:00-06:00,nuclear_debate,disarmament_verification,Disarmament Verification,2570
"Mandatory voting would increase democratic participation and legitimacy!","{""replies"": 823, ""retweets"": 1645, ""quotes"": 189, ""likes"": 10890, ""views"": 60100}",2024-10-15 08:15:00-06:00,voting_reform_debate,mandatory_voting,Mandatory Voting,2571
"Forced voting violates individual freedom and produces uninformed choices!","{""replies"": 756, ""retweets"": 1512, ""quotes"": 178, ""likes"": 9234, ""views"": 51000}",2024-10-15 09:45:00-06:00,voting_reform_debate,voting_freedom,Voting Freedom,2572
"Automatic voter registration increases participation without compulsion","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-10-15 10:20:00-06:00,voting_reform_debate,auto_registration,Auto Registration,2573
"Ranked choice voting eliminates strategic voting and spoiler effects","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-10-15 11:00:00-06:00,voting_reform_debate,ranked_choice,Ranked Choice,2574
"Two-party system provides stability and clear governing majorities","{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-10-15 12:30:00-06:00,voting_reform_debate,two_party_stability,Two Party Stability,2575
"Proportional representation ensures minority voices are heard in government","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-10-15 13:15:00-06:00,voting_reform_debate,proportional_representation,Proportional Representation,2576
"Open primaries allow all voters to participate in candidate selection","{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-10-15 14:45:00-06:00,voting_reform_debate,open_primaries,Open Primaries,2577
"Primary elections should be managed by political parties, not taxpayers","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-10-15 15:20:00-06:00,voting_reform_debate,party_primaries,Party Primaries,2578
"Campaign finance reform is essential to reduce wealthy influence on elections","{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-10-15 16:00:00-06:00,voting_reform_debate,campaign_finance,Campaign Finance,2579
"Electoral systems should maximize both participation and representation","{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-10-15 17:30:00-06:00,voting_reform_debate,participation_representation,Participation Representation,2580
"Intellectual property laws stifle innovation and create artificial scarcity!","{""replies"": 689, ""retweets"": 1378, ""quotes"": 156, ""likes"": 8901, ""views"": 49200}",2024-10-20 09:00:00-06:00,ip_debate,ip_reform,IP Reform,2581
"Patent protection incentivizes R&D investment and rewards innovation!","{""replies"": 634, ""retweets"": 1267, ""quotes"": 145, ""likes"": 8234, ""views"": 45500}",2024-10-20 10:30:00-06:00,ip_debate,patent_protection,Patent Protection,2582
"Open source development demonstrates collaborative innovation without patents","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-10-20 11:15:00-06:00,ip_debate,open_source,Open Source,2583
"Copyright term extensions benefit corporations at the expense of public domain","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-10-20 12:45:00-06:00,ip_debate,copyright_extension,Copyright Extension,2584
"Creative industries depend on copyright protection to fund content production","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-10-20 13:20:00-06:00,ip_debate,copyright_protection,Copyright Protection,2585
"Fair use and creative commons licensing balance creator rights with public access","{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-10-20 14:00:00-06:00,ip_debate,fair_use,Fair Use,2586
"Patent trolls abuse the system to extort legitimate businesses","{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-10-20 15:30:00-06:00,ip_debate,patent_trolls,Patent Trolls,2587
"Software patents restrict programming innovation and code reuse","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-10-20 16:15:00-06:00,ip_debate,software_patents,Software Patents,2588
"Trade secret protection allows companies to maintain competitive advantages","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-10-20 17:45:00-06:00,ip_debate,trade_secrets,Trade Secrets,2589
"Intellectual property reform should encourage innovation while enabling access","{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-10-20 18:20:00-06:00,ip_debate,ip_balance,IP Balance,2590
"Universal healthcare will bankrupt America and destroy medical innovation!","{""replies"": 1589, ""retweets"": 3178, ""quotes"": 378, ""likes"": 21345, ""views"": 118000}",2024-10-25 08:30:00-06:00,final_healthcare_debate,universal_critic,Universal Critic,2591
"Healthcare is a human right that every civilized nation provides to its people!","{""replies"": 1623, ""retweets"": 3245, ""quotes"": 389, ""likes"": 22567, ""views"": 124800}",2024-10-25 10:00:00-06:00,final_healthcare_debate,healthcare_right,Healthcare Right,2592
"Single-payer systems control costs while providing universal coverage","{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-10-25 11:30:00-06:00,final_healthcare_debate,single_payer,Single Payer,2593
"Healthcare competition and choice produce better outcomes than government monopolies","{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-10-25 12:15:00-06:00,final_healthcare_debate,healthcare_competition,Healthcare Competition,2594
"Medical bankruptcies and rationing by wealth are morally unacceptable","{""replies"": 789, ""retweets"": 1578, ""quotes"": 178, ""likes"": 9890, ""views"": 54600}",2024-10-25 13:45:00-06:00,final_healthcare_debate,medical_bankruptcy,Medical Bankruptcy,2595
"Price transparency and direct primary care can reduce healthcare costs","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-10-25 14:20:00-06:00,final_healthcare_debate,price_transparency,Price Transparency,2596
"Healthcare outcomes in universal systems exceed those in market-based systems","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-10-25 15:00:00-06:00,final_healthcare_debate,universal_outcomes,Universal Outcomes,2597
"Innovation requires profit incentives that socialized medicine eliminates","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-10-25 16:30:00-06:00,final_healthcare_debate,profit_innovation,Profit Innovation,2598
"Public option provides choice while preserving private insurance markets","{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-10-25 17:15:00-06:00,final_healthcare_debate,public_option,Public Option,2599
"Healthcare reform must address both coverage and cost sustainability","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-10-25 18:45:00-06:00,final_healthcare_debate,sustainable_reform,Sustainable Reform,2600
