tweet,tweet_analytics,date,query,username,display_name,tweet_id
"Blockchain technology has legitimate uses beyond cryptocurrency speculation","{""replies"": 167, ""retweets"": 323, ""quotes"": 37, ""likes"": 2123, ""views"": 12400}",2024-06-05 18:00:00-06:00,crypto_debate,blockchain_utility,Blockchain Uses,2289
"Proof of work mining wastes enormous energy for a digital gambling system","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-06-05 19:30:00-06:00,crypto_debate,energy_waste,Energy Waste,2290
"Infrastructure spending is essential for economic competitiveness and job creation","{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-06-10 08:30:00-06:00,infrastructure_debate,infrastructure_investor,Invest Infrastructure,2291
"Infrastructure spending is just another government boondoggle that wastes taxpayer money","{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-06-10 10:00:00-06:00,infrastructure_debate,spending_critic,Waste Money,2292
"Public-private partnerships can efficiently deliver needed infrastructure projects","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-06-10 11:30:00-06:00,infrastructure_debate,public_private_infrastructure,PPP Infrastructure,2293
"Crumbling bridges and roads are a national security and safety emergency","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-06-10 12:15:00-06:00,infrastructure_debate,infrastructure_crisis,Infrastructure Crisis,2294
"Private sector builds infrastructure faster and cheaper than government","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-06-10 13:45:00-06:00,infrastructure_debate,private_efficiency,Private Better,2295
"Broadband internet is essential infrastructure for the 21st century economy","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-06-10 14:20:00-06:00,infrastructure_debate,broadband_essential,Broadband Essential,2296
"Green infrastructure investments will create jobs while fighting climate change","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-06-10 15:00:00-06:00,infrastructure_debate,green_infrastructure,Green Infrastructure,2297
"Traditional infrastructure like roads and bridges should be prioritized over green projects","{""replies"": 323, ""retweets"": 634, ""quotes"": 71, ""likes"": 4123, ""views"": 24600}",2024-06-10 16:30:00-06:00,infrastructure_debate,traditional_first,Traditional First,2298
"Infrastructure maintenance is unglamorous but critical for public safety","{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-06-10 17:15:00-06:00,infrastructure_debate,maintenance_matters,Maintain Infrastructure,2299
"Smart infrastructure investments pay for themselves through increased productivity","{""replies"": 167, ""retweets"": 323, ""quotes"": 37, ""likes"": 2123, ""views"": 12400}",2024-06-10 18:45:00-06:00,infrastructure_debate,smart_investment,Smart Investment,2300
