tweet,tweet_analytics,date,query,username,display_name,tweet_id
"Border security is essential to stop the flow of deadly fentanyl into America","{""replies"": 723, ""retweets"": 1445, ""quotes"": 167, ""likes"": 9234, ""views"": 51000}",2024-06-30 16:00:00-06:00,drug_policy_debate,stop_fentanyl,Stop Fentanyl,2337
"The opioid crisis was created by pharmaceutical companies pushing addictive drugs","{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-06-30 17:30:00-06:00,drug_policy_debate,opioid_crisis,Opioid Crisis,2338
"Safe consumption sites reduce overdose deaths and connect users to treatment","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-06-30 18:15:00-06:00,drug_policy_debate,safe_sites,Safe Consumption,2339
"Drug policy should be based on public health evidence, not moral panic","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-06-30 19:45:00-06:00,drug_policy_debate,evidence_based_drugs,Evidence Based,2340
"Electric vehicle mandates will destroy the auto industry and kill American jobs!","{""replies"": 856, ""retweets"": 1712, ""quotes"": 198, ""likes"": 11234, ""views"": 62300}",2024-07-01 08:15:00-06:00,ev_debate,save_auto_jobs,Save Auto Jobs,2341
"Electric vehicles are the future - cleaner, quieter, and cheaper to operate!","{""replies"": 734, ""retweets"": 1467, ""quotes"": 171, ""likes"": 9890, ""views"": 54600}",2024-07-01 09:45:00-06:00,ev_debate,ev_future,EV Future,2342
"Transportation electrification should be market-driven, not government-mandated","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-07-01 10:20:00-06:00,ev_debate,market_transition,Market Driven,2343
"EV charging infrastructure needs massive investment to support widespread adoption","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-07-01 11:00:00-06:00,ev_debate,charging_infrastructure,Charging Infrastructure,2344
"Electric vehicles are still too expensive for average American families","{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-07-01 12:30:00-06:00,ev_debate,ev_expensive,EVs Too Expensive,2345
"Battery technology improvements are rapidly reducing EV costs and increasing range","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-07-01 13:15:00-06:00,ev_debate,battery_progress,Battery Progress,2346
"The electrical grid cannot handle millions of electric vehicles charging simultaneously","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-07-01 14:45:00-06:00,ev_debate,grid_capacity,Grid Problems,2347
"Smart charging and grid upgrades can manage EV electricity demand efficiently","{""replies"": 167, ""retweets"": 323, ""quotes"": 37, ""likes"": 2123, ""views"": 12400}",2024-07-01 15:20:00-06:00,ev_debate,smart_charging,Smart Charging,2348
"EVs still depend on electricity from fossil fuel power plants in many regions","{""replies"": 356, ""retweets"": 667, ""quotes"": 73, ""likes"": 4234, ""views"": 23900}",2024-07-01 16:00:00-06:00,ev_debate,fossil_electricity,Fossil Grid,2349
"Transportation policy should support all clean vehicle technologies including hydrogen","{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-07-01 17:30:00-06:00,ev_debate,all_clean_tech,All Clean Tech,2350
"Artificial Intelligence will replace human workers and create mass unemployment!","{""replies"": 967, ""retweets"": 1934, ""quotes"": 223, ""likes"": 12345, ""views"": 68700}",2024-07-05 09:00:00-06:00,ai_debate,ai_unemployment,AI Kills Jobs,2351
"AI will augment human capabilities and create new types of high-value work!","{""replies"": 823, ""retweets"": 1645, ""quotes"": 189, ""likes"": 10567, ""views"": 58400}",2024-07-05 10:30:00-06:00,ai_debate,ai_augmentation,AI Helps Humans,2352
"AI regulation is needed to prevent bias, protect privacy, and ensure safety","{""replies"": 345, ""retweets"": 678, ""quotes"": 76, ""likes"": 4234, ""views"": 24600}",2024-07-05 11:15:00-06:00,ai_debate,ai_regulation,Regulate AI,2353
"Over-regulating AI will hurt American competitiveness against China and other rivals","{""replies"": 456, ""retweets"": 889, ""quotes"": 97, ""likes"": 5678, ""views"": 31200}",2024-07-05 12:45:00-06:00,ai_debate,ai_competition,AI Competition,2354
"Universal Basic Income is necessary to address AI-driven technological unemployment","{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-07-05 13:20:00-06:00,ai_debate,ai_ubi,AI Needs UBI,2355
"Education and retraining programs can help workers adapt to AI-driven changes","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-07-05 14:00:00-06:00,ai_debate,ai_retraining,Retrain Workers,2356
"AI algorithms perpetuate and amplify existing biases in hiring and criminal justice","{""replies"": 534, ""retweets"": 1067, ""quotes"": 123, ""likes"": 6789, ""views"": 37800}",2024-07-05 15:30:00-06:00,ai_debate,ai_bias,AI Bias,2357
"AI can help remove human bias and make decisions more objective and fair","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-07-05 16:15:00-06:00,ai_debate,ai_objectivity,AI Objectivity,2358
"Autonomous weapons systems violate human dignity and could lead to robotic warfare","{""replies"": 723, ""retweets"": 1445, ""quotes"": 167, ""likes"": 9234, ""views"": 51000}",2024-07-05 17:45:00-06:00,ai_debate,ai_weapons,No AI Weapons,2359
"AI development should prioritize beneficial applications that help humanity flourish","{""replies"": 167, ""retweets"": 323, ""quotes"": 37, ""likes"": 2123, ""views"": 12400}",2024-07-05 18:20:00-06:00,ai_debate,beneficial_ai,Beneficial AI,2360
"Space exploration is a waste of money while people are suffering on Earth!","{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-07-10 10:15:00-06:00,space_debate,earth_first,Fix Earth First,2361
"Space exploration drives innovation and inspires humanity to reach for the stars!","{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-07-10 11:45:00-06:00,space_debate,space_inspiration,Reach for Stars,2362
"Private space companies are making space more accessible and cost-effective","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-07-10 12:20:00-06:00,space_debate,private_space,Private Space,2363
"Space militarization threatens to extend earthly conflicts into orbit","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-07-10 13:00:00-06:00,space_debate,space_military,No Space War,2364
"Space resources could solve scarcity and provide unlimited energy for Earth","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-07-10 14:30:00-06:00,space_debate,space_resources,Space Resources,2365
"International cooperation in space benefits all humanity peacefully","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-07-10 15:15:00-06:00,space_debate,space_cooperation,Space Peace,2366
"Mars colonization is humanity's backup plan against existential risks","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-07-10 16:45:00-06:00,space_debate,mars_backup,Mars Backup,2367
"Focus on making Earth sustainable instead of escaping to other planets","{""replies"": 356, ""retweets"": 667, ""quotes"": 73, ""likes"": 4234, ""views"": 23900}",2024-07-10 17:20:00-06:00,space_debate,sustainable_earth,Fix Earth,2368
"Space technology has produced countless innovations that benefit life on Earth","{""replies"": 167, ""retweets"": 323, ""quotes"": 37, ""likes"": 2123, ""views"": 12400}",2024-07-10 18:00:00-06:00,space_debate,space_innovation,Space Innovation,2369
"Scientific research should be publicly funded to serve humanity's common good","{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-07-10 19:30:00-06:00,space_debate,public_science,Public Science,2370
