tweet,tweet_analytics,date,query,username,display_name,tweet_id
"Renewables are unreliable and require fossil fuel backup power","{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-09-01 13:45:00-06:00,energy_debate,renewable_unreliable,Renewable Unreliable,2475
"Battery storage and smart grids can manage renewable energy intermittency","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-09-01 14:20:00-06:00,energy_debate,storage_solutions,Storage Solutions,2476
"Natural gas is a clean bridge fuel to a renewable energy future","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-09-01 15:00:00-06:00,energy_debate,natural_gas_bridge,Natural Gas Bridge,2477
"Methane leaks make natural gas worse for climate than coal","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-09-01 16:30:00-06:00,energy_debate,methane_leaks,Methane Leaks,2478
"Energy independence requires diverse domestic sources including fossil fuels","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-09-01 17:15:00-06:00,energy_debate,energy_independence,Energy Independence,2479
"Clean energy creates more jobs per dollar invested than fossil fuels","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-09-01 18:45:00-06:00,energy_debate,clean_energy_jobs,Clean Energy Jobs,2480
"Government spending is out of control and bankrupting future generations!","{""replies"": 1189, ""retweets"": 2378, ""quotes"": 278, ""likes"": 15678, ""views"": 86900}",2024-09-05 09:15:00-06:00,fiscal_policy_debate,spending_critic,Spending Critic,2481
"Public investment drives economic growth and provides essential services!","{""replies"": 1067, ""retweets"": 2134, ""quotes"": 245, ""likes"": 14123, ""views"": 78200}",2024-09-05 10:45:00-06:00,fiscal_policy_debate,investment_advocate,Public Investment,2482
"Deficit spending during recessions helps stabilize the economy","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-09-05 11:20:00-06:00,fiscal_policy_debate,keynesian_economics,Keynesian Economics,2483
"Balanced budgets demonstrate fiscal responsibility and sound governance","{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-09-05 12:00:00-06:00,fiscal_policy_debate,balanced_budget,Balanced Budget,2484
"Interest on the national debt is crowding out other government priorities","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-09-05 13:30:00-06:00,fiscal_policy_debate,debt_interest,Debt Interest,2485
"Low interest rates make debt financing cheap for productive investments","{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-09-05 14:15:00-06:00,fiscal_policy_debate,cheap_financing,Cheap Financing,2486
"Government debt is different from household debt due to monetary sovereignty","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-09-05 15:45:00-06:00,fiscal_policy_debate,monetary_sovereignty,Monetary Sovereignty,2487
"Automatic stabilizers help the economy adjust to recessions and booms","{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-09-05 16:20:00-06:00,fiscal_policy_debate,automatic_stabilizers,Automatic Stabilizers,2488
"Fiscal austerity during downturns deepens recessions and increases suffering","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-09-05 17:00:00-06:00,fiscal_policy_debate,anti_austerity,Anti Austerity,2489
"Sustainable fiscal policy requires long-term thinking about debt and growth","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-09-05 18:30:00-06:00,fiscal_policy_debate,sustainable_fiscal,Sustainable Fiscal,2490
"Media bias is destroying journalism and polarizing America!","{""replies"": 1023, ""retweets"": 2045, ""quotes"": 234, ""likes"": 13456, ""views"": 74500}",2024-09-10 08:45:00-06:00,media_debate,media_bias_critic,Media Bias Critic,2491
"Independent journalism holds power accountable and informs democracy!","{""replies"": 945, ""retweets"": 1889, ""quotes"": 217, ""likes"": 12234, ""views"": 67800}",2024-09-10 10:15:00-06:00,media_debate,journalism_defender,Journalism Defender,2492
"Social media has democratized information but also spread misinformation","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-09-10 11:00:00-06:00,media_debate,social_media_mixed,Social Media Mixed,2493
"Traditional gatekeepers prevented diverse voices from reaching audiences","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-09-10 12:30:00-06:00,media_debate,gatekeeper_critique,Gatekeeper Critique,2494
"Professional journalism maintains standards that citizen media often lacks","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-09-10 13:15:00-06:00,media_debate,professional_standards,Professional Standards,2495
"Media consolidation reduces diversity of perspectives and local coverage","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-09-10 14:45:00-06:00,media_debate,media_consolidation,Media Consolidation,2496
"Subscription models can fund quality journalism independent of advertisers","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-09-10 15:20:00-06:00,media_debate,subscription_journalism,Subscription Journalism,2497
"Fact-checking and media literacy education help combat misinformation","{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-09-10 16:00:00-06:00,media_debate,media_literacy,Media Literacy,2498
"Transparency about funding and bias helps audiences evaluate news sources","{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-09-10 17:30:00-06:00,media_debate,transparency,Transparency,2499
"Healthy democracy requires both diverse media and informed citizens","{""replies"": 167, ""retweets"": 323, ""quotes"": 37, ""likes"": 2123, ""views"": 12400}",2024-09-10 18:15:00-06:00,media_debate,democracy_media,Democracy Media,2500
"Pharmaceutical companies prioritize profits over patients and public health!","{""replies"": 1134, ""retweets"": 2267, ""quotes"": 267, ""likes"": 14890, ""views"": 82300}",2024-09-15 09:30:00-06:00,pharma_debate,pharma_critic,Pharma Critic,2501
"Medical innovation requires R&D investment that only profitable companies can sustain!","{""replies"": 1023, ""retweets"": 2045, ""quotes"": 234, ""likes"": 13567, ""views"": 75100}",2024-09-15 11:00:00-06:00,pharma_debate,pharma_defender,Pharma Innovation,2502
"Drug pricing should reflect development costs while ensuring patient access","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-09-15 12:30:00-06:00,pharma_debate,pricing_balance,Pricing Balance,2503
"Patent system allows pharmaceutical companies to maintain monopoly pricing","{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-09-15 13:15:00-06:00,pharma_debate,patent_monopoly,Patent Monopoly,2504
"Intellectual property protections incentivize life-saving medical breakthroughs","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-09-15 14:45:00-06:00,pharma_debate,patent_innovation,Patent Innovation,2505
"Generic drugs provide affordable alternatives when patents expire","{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-09-15 15:20:00-06:00,pharma_debate,generic_drugs,Generic Drugs,2506
"Direct-to-consumer advertising turns patients into customers seeking specific drugs","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-09-15 16:00:00-06:00,pharma_debate,drug_advertising,Drug Advertising,2507
"FDA approval processes ensure drug safety while allowing beneficial treatments","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-09-15 17:30:00-06:00,pharma_debate,fda_approval,FDA Approval,2508
"Compassionate use programs should provide access to experimental treatments","{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-09-15 18:15:00-06:00,pharma_debate,compassionate_use,Compassionate Use,2509
"Public-private partnerships can develop medicines for rare diseases profitably","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-09-15 19:45:00-06:00,pharma_debate,public_private_pharma,Public Private Pharma,2510
"Sports betting is destroying families and communities through gambling addiction!","{""replies"": 856, ""retweets"": 1712, ""quotes"": 198, ""likes"": 11234, ""views"": 62300}",2024-09-20 08:15:00-06:00,gambling_debate,gambling_critic,Gambling Critic,2511
"Sports betting is entertainment that adults should be free to enjoy responsibly!","{""replies"": 734, ""retweets"": 1467, ""quotes"": 171, ""likes"": 9890, ""views"": 54600}",2024-09-20 09:45:00-06:00,gambling_debate,gambling_freedom,Gambling Freedom,2512
"Gambling regulation should protect vulnerable people while allowing personal choice","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-09-20 10:20:00-06:00,gambling_debate,gambling_regulation,Gambling Regulation,2513
"Casino taxation provides revenue for public services and education","{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-09-20 11:00:00-06:00,gambling_debate,casino_revenue,Casino Revenue,2514
"Gambling preys on the poor and desperate while enriching casino owners","{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-09-20 12:30:00-06:00,gambling_debate,gambling_exploitation,Gambling Exploitation,2515
"Online gambling makes addiction more accessible and harder to monitor","{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-09-20 13:15:00-06:00,gambling_debate,online_gambling_risk,Online Gambling Risk,2516
"Digital platforms can implement better responsible gambling safeguards","{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-09-20 14:45:00-06:00,gambling_debate,digital_safeguards,Digital Safeguards,2517
"Gambling addiction treatment should be funded by industry profits","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-09-20 15:20:00-06:00,gambling_debate,industry_funding_treatment,Industry Fund Treatment,2518
"Problem gambling affects families and communities beyond individual gamblers","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-09-20 16:00:00-06:00,gambling_debate,gambling_community_impact,Community Impact,2519
"Personal responsibility and harm reduction can coexist in gambling policy","{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-09-20 17:30:00-06:00,gambling_debate,responsibility_harm_reduction,Responsibility Harm Reduction,2520
